Ano, Mes, Dia, Hora, U, V, UI
1969,6,17,6,6.4465,3.8865,-492.82
1969,6,17,12,11.138,3.3443,-655.14
1969,6,17,18,11.138,3.3443,-655.14
1969,6,18,0,9.0028,1.3327,-204.32
1969,6,18,6,4.5727,-3.093,287.64
1969,6,18,12,2.5563,-2.5538,155.44
1969,6,18,18,1.7381,-3.4927,229.54
1969,6,19,0,0.061147,-3.2223,174.94
1969,6,19,6,-0.47864,-1.2078,26.434
1969,6,19,12,0.38024,-2.4171,99.629
1969,6,19,18,2.7362,-3.2253,229.8
1969,6,20,0,5.0921,-4.0334,441.37
1969,6,20,6,2.8753,-1.7486,99.125
1969,6,20,12,2.0572,-2.6875,153.22
1969,6,20,18,4.4132,-3.4956,331.52
1969,6,21,0,4.5523,-2.0189,169.37
1969,6,21,6,2.7158,-2.1512,125.55
1969,6,21,12,2.0572,-2.6875,153.22
1969,6,21,18,1.7178,-2.4186,120.86
1969,6,22,0,1.0388,-1.8808,68.074
1969,6,22,6,0.020382,-1.0741,19.438
1969,6,22,12,2.8346,0.39967,-19.273
1969,6,22,18,0.13916,1.4767,-36.898
1969,6,23,0,0.38024,-2.4171,99.629
1969,6,23,6,2.098,-4.8357,429.39
1969,6,23,12,2.9569,-6.045,685.26
1969,6,23,18,0.48215,-7.7877,1023.6
1969,6,24,0,0.040765,-2.1482,77.753
1969,6,24,6,-2.254,-4.5624,391.1
1969,6,24,12,0.24108,-3.8938,255.9
1969,6,24,18,0.061147,-3.2223,174.94
1969,6,25,0,-1.7754,-3.3546,214.48
1969,6,25,6,0.22069,-2.8197,134.35
1969,6,25,12,0.40062,-3.4912,206.67
1969,6,25,18,-0.29871,-1.8793,60.243
1969,6,26,0,-4.6507,-1.606,133.11
1969,6,26,6,-2.4951,-0.66856,29.092
1969,6,26,12,-2.7734,-3.622,278.34
1969,6,26,18,-3.2317,-5.9039,669.38
1969,6,27,0,-4.2501,-5.0972,569.86
1969,6,27,6,-4.6304,-2.6801,241.54
1969,6,27,12,-6.0867,-5.2295,706.91
1969,6,27,18,-7.0847,-5.4969,830.33
1969,6,28,0,-8.6021,-4.8239,801.43
1969,6,28,6,-7.4853,-2.0057,261.83
1969,6,28,12,-2.2336,-5.6365,575.67
1969,6,28,18,0.10191,-5.3706,485.96
1969,6,29,0,-0.81811,-0.93893,19.697
1969,6,29,6,-0.59742,-3.7587,240.97
1969,6,29,12,2.7566,-4.2994,369.89
1969,6,29,18,1.6194,-6.0435,636.97
1969,6,30,0,-0.057634,-5.7732,561.48
1969,6,30,6,0.92003,-4.4316,337.89
1969,6,30,12,1.8197,-7.7891,1049.5
1969,6,30,18,-0.17642,-8.324,1167.5
1969,7,1,0,-0.51589,-8.0551,1095.2
1969,7,1,6,-3.7511,-4.9635,520.2
1969,7,1,12,-4.189,-8.3196,1305.4
1969,7,1,18,-2.8515,-8.3211,1233
1969,7,2,0,-5.3873,-6.8414,1003.6
1969,7,2,6,-6.0663,-6.3036,928.97
1969,7,2,12,-7.3834,-7.3762,1296.8
1969,7,2,18,-7.0847,-5.4969,830.33
1969,7,3,0,-6.786,-3.6176,468.63
1969,7,3,6,-5.6488,-1.8734,187.82
1969,7,3,12,-3.2725,-3.7557,315.16
1969,7,3,18,-3.0925,-4.4272,402.75
1969,7,4,0,-1.2968,-2.1468,90.697
1969,7,4,6,-2.6139,-3.2194,224.9
1969,7,4,12,-1.2356,-5.3691,498.3
1969,7,4,18,-2.4136,-4.965,461.73
1969,7,5,0,-3.5508,-6.7091,857.9
1969,7,5,6,-4.0498,-6.8429,916.57
1969,7,5,12,-5.2278,-6.4388,899.58
1969,7,5,18,-4.5896,-4.8284,541.83
1969,7,6,0,-3.9106,-5.3661,600.22
1969,7,6,6,-0.11878,-2.5508,109.73
1969,7,6,12,3.4355,-4.8372,483.45
1969,7,6,18,-1.3748,-6.8458,805.22
1969,7,7,0,-4.0906,-4.6946,492.43
1969,7,7,6,-6.7248,-6.8399,1105.2
1969,7,7,12,-8.5206,-9.1204,1917.6
1969,7,7,18,-9.2403,-6.4344,1220.5
1969,7,8,0,-8.7617,-5.2265,898.23
1969,7,8,6,-7.9028,-6.4358,1104.9
1969,7,8,12,-6.0867,-5.2295,706.91
1969,7,8,18,-7.7025,-8.1815,1548.7
1969,7,9,0,-7.9028,-6.4358,1104.9
1969,7,9,6,-11.457,-4.1495,851.76
1969,7,9,12,-6.786,-3.6176,468.63
1969,7,9,18,-4.1482,-10.468,1985.5
1969,7,10,0,-8.2219,-7.2411,1336.4
1969,7,10,6,-12.038,0.013236,-2.6841
1969,7,10,12,-7.2442,-5.8995,928.46
1969,7,10,18,-7.6821,-9.2556,1875.4
1969,7,11,0,-11.817,-2.8065,574.2
1969,7,11,6,-10.7,0.011766,-2.1208
1969,7,11,12,-8.1235,-3.6161,541.66
1969,7,11,18,-7.964,-3.2135,464.89
1969,7,12,0,-8.6837,-0.5275,77.304
1969,7,12,6,-7.2274,2.0219,-255.61
1969,7,12,12,-4.6507,-1.606,133.11
1969,7,12,18,-4.7491,-5.231,622.57
1969,7,13,0,-7.706,0.81404,-106.26
1969,7,13,6,-8.2662,3.9027,-600.96
1969,7,13,12,-3.1537,-1.2049,68.522
1969,7,13,18,-2.9737,-1.8764,111.14
1969,7,14,0,-2.9941,-0.80227,41.892
1969,7,14,6,0.31909,0.80522,-11.748
1969,7,14,12,0.87926,-2.2834,94.118
1969,7,14,18,3.0757,-3.4942,274
1969,7,15,0,3.5951,-4.4346,426.46
1969,7,15,6,3.7138,-1.8837,132.14
1969,7,15,12,5.4112,-3.2282,342.65
1969,7,15,18,3.9549,-5.7776,681.43
1969,7,16,0,0.20031,-1.7456,51.668
1969,7,16,6,-3.6119,-3.4868,294.88
1969,7,16,12,1.3375,-0.0014707,0.033137
1969,7,16,18,-2.0537,-6.308,704.93
1969,7,17,0,-4.9087,-5.6336,709.1
1969,7,17,6,-5.109,-3.888,420.48
1969,7,17,12,-3.0721,-5.5013,583.93
1969,7,17,18,-3.7307,-6.0376,721.84
1969,7,18,0,-2.8922,-6.1728,708.84
1969,7,18,6,-2.4136,-4.965,461.73
1969,7,18,12,-4.8883,-6.7077,937.84
1969,7,18,18,-4.0702,-5.7688,686.08
1969,7,19,0,-4.9291,-4.5595,515.71
1969,7,19,6,-4.0906,-4.6946,492.43
1969,7,19,12,-5.0886,-4.9621,594.1
1969,7,19,18,-5.0682,-6.0362,801.43
1969,7,20,0,-7.285,-3.7513,517.8
1969,7,20,6,-7.4446,-4.1539,596.53
1969,7,20,12,-6.0867,-5.2295,706.91
1969,7,20,18,-7.5837,-5.6306,895.9
1969,7,21,0,-8.4834,-2.2731,336.3
1969,7,21,6,-8.6021,-4.8239,801.43
1969,7,21,12,-8.2627,-5.0928,832.7
1969,7,21,18,-6.7452,-5.7658,861.88
1969,7,22,0,-7.1458,-2.2746,287.34
1969,7,22,6,-6.8064,-2.5435,311.32
1969,7,22,12,-2.7734,-3.622,278.34
1969,7,22,18,-3.4524,-3.0842,240.52
1969,7,23,0,-2.933,-4.0246,337.62
1969,7,23,6,-1.8162,-1.2064,44.307
1969,7,23,12,-1.9146,-4.8313,422.94
1969,7,23,18,-0.098399,-3.6249,221.43
1969,7,24,0,-1.3748,-6.8458,805.22
1969,7,24,6,-2.3728,-7.1132,898.52
1969,7,24,12,-2.7123,-6.8443,848.83
1969,7,24,18,-3.6696,-9.26,1553.7
1969,7,25,0,-2.8922,-6.1728,708.84
1969,7,25,6,-3.0721,-5.5013,583.93
1969,7,25,12,-1.3748,-6.8458,805.22
1969,7,25,18,-0.037251,-6.8473,789.81
1969,7,26,0,-2.5935,-4.2935,362.79
1969,7,26,6,-1.755,-4.4287,355.39
1969,7,26,12,-1.2152,-6.4432,711.66
1969,7,26,18,-2.434,-3.8909,300.81
1969,7,27,0,-4.0906,-4.6946,492.43
1969,7,27,6,-1.0964,-3.8924,265.15
1969,7,27,12,0.46177,-6.7136,761.05
1969,7,27,18,-0.57704,-4.8328,396.23
1969,7,28,0,2.855,-0.67444,33.329
1969,7,28,6,2.855,-0.67444,33.329
1969,7,28,12,7.1697,-7.795,1390.7
1969,7,28,18,0.82163,-8.0566,1099.1
1969,7,29,0,-3.3709,-7.3807,1008.8
1969,7,29,6,-3.3709,-7.3807,1008.8
1969,7,29,12,-6.6637,-10.062,2045.7
1969,7,29,18,-8.2627,-5.0928,832.7
1969,7,30,0,-8.4834,-2.2731,336.3
1969,7,30,6,-6.0086,-0.53044,53.899
1969,7,30,12,-3.8699,-7.5144,1069.9
1969,7,30,18,-0.45826,-2.2819,89.469
1969,7,31,0,0.421,-4.5653,352.59
1969,7,31,6,0.8385,-0.13518,1.9341
1969,7,31,12,3.0757,-3.4942,274
1969,7,31,18,3.0757,-3.4942,274
1969,8,1,0,1.2595,-4.7005,385.33
1969,8,1,6,0.24108,-3.8938,255.9
1969,8,1,12,1.8197,-7.7891,1049.5
1969,8,1,18,1.1611,-8.3255,1178.9
1969,8,2,0,-0.21718,-6.1758,642.88
1969,8,2,6,-1.4563,-2.5494,126.09
1969,8,2,12,4.851,-0.1396,11.412
1969,8,2,18,3.1944,-0.94334,52.93
1969,8,3,0,3.9718,2.1438,-163
1969,8,3,6,4.61,3.7542,-375.99
1969,8,3,12,5.6895,-0.27478,26.366
1969,8,3,18,4.352,-0.27331,20.076
1969,8,4,0,1.8569,-0.94187,33.036
1969,8,4,6,1.8365,0.13224,-4.1018
1969,8,4,12,2.3559,-0.80816,33.908
1969,8,4,18,0.15955,0.40261,-2.9371
1969,8,5,0,-3.1333,-2.279,148.74
1969,8,5,6,-3.0349,1.3459,-75.274
1969,8,5,12,-3.931,-4.292,420.81
1969,8,5,18,-2.7734,-3.622,278.34
1969,8,6,0,-3.354,0.54073,-30.945
1969,8,6,6,-0.63819,-1.6104,46.994
1969,8,6,12,1.2391,-3.6264,234.11
1969,8,6,18,1.7585,-4.5668,376.47
1969,8,7,0,0.67895,-0.53779,7.8466
1969,8,7,6,1.8569,-0.94187,33.036
1969,8,7,12,0.17993,-0.6715,7.8638
1969,8,7,18,2.2168,-2.2849,122.53
1969,8,8,0,4.0533,-2.1526,166.42
1969,8,8,6,0.061147,-3.2223,174.94
1969,8,8,12,0.7401,-3.7601,242.74
1969,8,8,18,-0.37673,-6.5784,730.18
1969,8,9,0,-1.4359,-3.6235,237.91
1969,8,9,6,-2.1929,-7.7847,1060.6
1969,8,9,12,0.32261,-8.1903,1130.9
1969,8,9,18,-1.6123,-11.947,2426.3
1969,8,10,0,-0.31909,-0.80522,11.748
1969,8,10,6,2.0776,-3.7616,272.3
1969,8,10,12,2.7566,-4.2994,369.89
1969,8,10,18,0.62132,-6.311,674.17
1969,8,11,0,0.87926,-2.2834,94.118
1969,8,11,6,2.5766,-3.6279,271.94
1969,8,11,12,3.2556,-4.1657,371
1969,8,11,18,1.6397,-7.1176,875.76
1969,8,12,0,-2.0537,-6.308,704.93
1969,8,12,6,-3.2725,-3.7557,315.16
1969,8,12,12,-2.7327,-5.7702,620.59
1969,8,12,18,-3.8903,-6.4403,816.27
1969,8,13,0,-1.8534,-8.0536,1121.2
1969,8,13,6,0.92003,-4.4316,337.89
1969,8,13,12,5.6523,-7.1221,1090.9
1969,8,13,18,4.1145,-5.375,612.89
1969,8,14,0,3.8734,-1.4811,103.47
1969,8,14,6,4.43,4.4257,-466.85
1969,8,14,12,5.1498,1.7397,-159.3
1969,8,14,18,7.3258,1.6031,-202.51
1969,8,15,0,5.53,-0.67739,63.574
1969,8,15,6,3.3336,0.53338,-30.333
1969,8,15,12,3.4151,-3.7631,322.13
1969,8,15,18,0.24108,-3.8938,255.9
1969,8,16,0,-1.0761,-4.9665,425.15
1969,8,16,6,-4.43,-4.4257,466.85
1969,8,16,12,-0.7162,-6.3095,674.92
1969,8,16,18,-0.51589,-8.0551,1095.2
1969,8,17,0,-2.6919,-7.9184,1115.6
1969,8,17,6,-6.6264,-3.215,398.88
1969,8,17,12,-6.8844,-7.2425,1219.1
1969,8,17,18,-8.4222,-5.4954,930.96
1969,8,18,0,NaN,NaN,NaN
1969,8,18,6,-9.1623,-1.7353,272.6
1969,8,18,12,-8.2831,-4.0187,623.25
1969,8,18,18,-8.2831,-4.0187,623.25
1969,8,19,0,-11.04,0.28066,-52.211
1969,8,19,6,-6.5077,-0.66415,73.185
1969,8,19,12,-7.3054,-2.6772,350.89
1969,8,19,18,-7.3054,-2.6772,350.89
1969,8,20,0,-7.3258,-1.6031,202.51
1969,8,20,6,-8.463,-3.3472,513.16
1969,8,20,12,-7.0847,-5.4969,830.33
1969,8,20,18,-6.5653,-6.4373,997.06
1969,8,21,0,-7.9028,-6.4358,1104.9
1969,8,21,6,-8.2015,-8.3152,1636
1969,8,21,12,-5.5265,-8.3181,1399.3
1969,8,21,18,-2.8311,-9.3952,1553
1969,8,22,0,-3.8699,-7.5144,1069.9
1969,8,22,6,-3.5915,-4.5609,446.02
1969,8,22,12,-3.3709,-7.3807,1008.8
1969,8,22,18,-3.3097,-10.603,1983.9
1969,8,23,0,-4.0498,-6.8429,916.57
1969,8,23,6,-4.0498,-6.8429,916.57
1969,8,23,12,-2.7699,-12.617,2745.7
1969,8,23,18,-2.7699,-12.617,2745.7
1969,8,24,0,-7.3426,-9.5245,1929.5
1969,8,24,6,-8.2219,-7.2411,1336.4
1969,8,24,12,-6.7045,-7.914,1382.8
1969,8,24,18,-9.2607,-5.3603,966.18
1969,8,25,0,-8.6021,-4.8239,801.43
1969,8,25,6,-7.9436,-4.2876,651.98
1969,8,25,12,-2.254,-4.5624,391.1
1969,8,25,18,-6.7248,-6.8399,1105.2
1969,8,26,0,-4.9494,-3.4853,355.41
1969,8,26,6,-7.3054,-2.6772,350.89
1969,8,26,12,-8.3407,-9.7919,2121.7
1969,8,26,18,-8.042,-7.9126,1503.8
1969,8,27,0,-10.758,-5.7614,1184.4
1969,8,27,6,-8.2423,-6.1669,1069.4
1969,8,27,12,-7.2442,-5.8995,928.46
1969,8,27,18,-9.6002,-5.0914,932
1969,8,28,0,-10.439,-4.9562,964.76
1969,8,28,6,-8.6021,-4.8239,801.43
1969,8,28,12,-9.5798,-6.1655,1183.2
1969,8,28,18,-8.2219,-7.2411,1336.4
1969,8,29,0,-9.7597,-5.494,1036.5
1969,8,29,6,-9.641,-2.9431,499.76
1969,8,29,12,-7.2442,-5.8995,928.46
1969,8,29,18,-9.4203,-5.7629,1072
1969,8,30,0,-8.2423,-6.1669,1069.4
1969,8,30,6,-8.9212,-5.6292,1000.3
1969,8,30,12,-11.216,-8.0433,1870.1
1969,8,30,18,-11.376,-8.4459,2015.8
1969,8,31,0,-11.997,-2.135,438.24
1969,8,31,6,-13.134,-3.8791,894.91
1969,8,31,12,-9.6002,-5.0914,932
1969,8,31,18,-7.9436,-4.2876,651.98
1969,9,1,0,-8.6429,-2.6757,407.81
1969,9,1,6,-7.6449,-2.4083,325.17
1969,9,1,12,-6.4057,-6.0347,894.65
1969,9,1,18,-4.8679,-7.7818,1203.2
1969,9,2,0,-3.8903,-6.4403,816.27
1969,9,2,6,-3.0518,-6.5754,802.96
1969,9,2,12,0.60093,-5.2368,465.01
1969,9,2,18,1.4802,-7.5202,970.96
1969,9,3,0,0.76048,-4.8342,398.52
1969,9,3,6,2.597,-4.702,425.46
1969,9,3,12,2.1388,-6.9839,859.3
1969,9,3,18,2.1388,-6.9839,859.3
1969,9,4,0,0.80124,-6.9825,826.68
1969,9,4,6,2.7769,-5.3735,547.51
1969,9,4,12,1.8197,-7.7891,1049.5
1969,9,4,18,0.34299,-9.2644,1446.8
1969,9,5,0,0.28184,-6.0421,615.64
1969,9,5,6,0.60093,-5.2368,465.01
1969,9,5,12,0.76048,-4.8342,398.52
1969,9,5,18,0.78086,-5.9083,593.16
1969,9,6,0,-1.256,-4.295,323.76
1969,9,6,6,-0.39711,-5.5043,511.69
1969,9,6,12,1.5786,-3.8953,275.79
1969,9,6,18,1.7585,-4.5668,376.47
1969,9,7,0,1.7993,-6.715,786.38
1969,9,7,6,0.44139,-5.6395,537.38
1969,9,7,12,1.1203,-6.1772,653.28
1969,9,7,18,1.1407,-7.2514,896.66
1969,9,8,0,0.46177,-6.7136,761.05
1969,9,8,6,-0.75697,-4.1613,296.48
1969,9,8,12,-1.4155,-4.6976,388.24
1969,9,8,18,-1.2356,-5.3691,498.3
1969,9,9,0,-1.6566,-0.80374,24.93
1969,9,9,6,-0.38024,2.4171,-99.629
1969,9,9,12,2.855,-0.67444,33.329
1969,9,9,18,4.3113,1.8749,-148.48
1969,9,10,0,3.1333,2.279,-148.74
1969,9,10,6,4.9291,4.5595,-515.71
1969,9,10,12,3.7511,4.9635,-520.2
1969,9,10,18,6.6433,11.136,-2432.6
1969,9,11,0,8.9009,6.7033,-1258.2
1969,9,11,6,9.2403,6.4344,-1220.5
1969,9,11,12,4.1313,2.5464,-208.17
1969,9,11,18,1.5582,-2.8212,153.17
1969,9,12,0,1.5786,-3.8953,275.79
1969,9,12,6,-0.23756,-5.1017,438.91
1969,9,12,12,2.2983,-6.5813,772.85
1969,9,12,18,1.9792,-7.3865,951.52
1969,9,13,0,3.0384,-10.341,1877.7
1969,9,13,6,4.9733,-6.5843,915.21
1969,9,13,12,6.6503,-6.8546,1102.8
1969,9,13,18,6.949,-4.9753,716.29
1969,9,14,0,5.5708,-2.8256,297.32
1969,9,14,6,4.1925,-0.67592,48.352
1969,9,14,12,5.7879,3.3502,-377.41
1969,9,14,18,4.5896,4.8284,-541.83
1969,9,15,0,5.1498,1.7397,-159.3
1969,9,15,6,4.0533,-2.1526,166.42
1969,9,15,12,4.851,-0.1396,11.412
1969,9,15,18,4.5116,0.1293,-9.8308
1969,9,16,0,5.1294,2.8138,-277.32
1969,9,16,6,6.7656,4.6917,-650.7
1969,9,16,12,8.3646,-0.27772,39.154
1969,9,16,18,7.0678,-2.4245,305.17
1969,9,17,0,6.3481,0.26154,-27.992
1969,9,17,6,10.86,0.39084,-71.545
1969,9,17,12,11.919,-2.5641,526.59
1969,9,17,18,10.941,-3.9056,764.33
1969,9,18,0,8.3646,-0.27772,39.154
1969,9,18,6,11.399,-1.6237,314.94
1969,9,18,12,7.7468,-2.9623,413.87
1969,9,18,18,7.8283,-7.2587,1305.4
1969,9,19,0,7.4685,-5.9157,949.44
1969,9,19,6,4.6339,-6.3154,833.32
1969,9,19,12,5.5131,-8.5988,1479.6
1969,9,19,18,3.6358,-6.5828,833.91
1969,9,20,0,1.6805,-9.2659,1469.9
1969,9,20,6,-1.5343,-7.2484,904.66
1969,9,20,12,-3.8699,-7.5144,1069.9
1969,9,20,18,-5.187,-8.587,1451.2
1969,9,21,0,-5.9271,-4.8269,621.53
1969,9,21,6,-5.9271,-4.8269,621.53
1969,9,21,12,-4.6915,0.5422,-43.136
1969,9,21,18,-4.4708,-2.2775,192.5
1969,9,22,0,-4.5116,-0.1293,9.8308
1969,9,22,6,-9.9804,-2.6742,465.47
1969,9,22,12,-5.4892,-1.4708,140.8
1969,9,22,18,-6.8268,-1.4694,172.85
1969,9,23,0,-5.1905,0.40849,-35.827
1969,9,23,6,-4.3316,-0.8008,59.424
1969,9,23,12,-2.0165,0.53926,-18.961
1969,9,23,18,-2.0165,0.53926,-18.961
1969,9,24,0,-0.5194,0.9404,-17.019
1969,9,24,6,-2.6343,-2.1453,122.77
1969,9,24,12,-0.57704,-4.8328,396.23
1969,9,24,18,-0.55666,-5.9069,590.36
1969,9,25,0,-3.0925,-4.4272,402.75
1969,9,25,6,-3.6323,-2.4127,177.23
1969,9,25,12,-3.7715,-3.8894,354.96
1969,9,25,18,-6.9455,-4.0202,543.48
1969,9,26,0,-5.4281,-4.6932,567.3
1969,9,26,6,-6.786,-3.6176,468.63
1969,9,26,12,-7.4038,-6.3021,1032.2
1969,9,26,18,-8.9416,-4.555,770
1969,9,27,0,-7.6652,-1.3342,174.87
1969,9,27,6,-6.3277,-1.3357,145.51
1969,9,27,12,-6.4669,-2.8124,334.09
1969,9,27,18,-5.3093,-2.1423,206.62
1969,9,28,0,-5.53,0.67739,-63.574
1969,9,28,6,-6.8675,0.67886,-78.917
1969,9,28,12,-5.5876,-5.0958,649.15
1969,9,28,18,-2.6343,-2.1453,122.77
1969,9,29,0,-3.8326,-0.66709,43.716
1969,9,29,6,-1.4359,-3.6235,237.91
1969,9,29,12,-0.11878,-2.5508,109.73
1969,9,29,18,-1.3171,-1.0726,30.693
1969,9,30,0,-3.9514,-3.2179,276.24
1969,9,30,6,-2.5527,-6.4417,751.9
1969,9,30,12,-3.3301,-9.5289,1620.3
1969,9,30,18,-6.1851,-8.8544,1611
1969,10,1,0,-9.5594,-7.2396,1462.4
1969,10,1,6,NaN,NaN,NaN
1969,10,1,12,-10.557,-7.507,1638.2
1969,10,1,18,-10.598,-5.3588,1072.1
1969,10,2,0,-12.496,-2.2687,485.37
1969,10,2,6,-10.32,-2.4054,429.36
1969,10,2,12,-7.4649,-3.0798,418.95
1969,10,2,18,-6.786,-3.6176,468.63
1969,10,3,0,-7.6856,-0.26007,33.69
1969,10,3,6,-6.0086,-0.53044,53.899
1969,10,3,12,-4.61,-3.7542,375.99
1969,10,3,18,-4.851,0.1396,-11.412
1969,10,4,0,-3.5543,2.2863,-162.77
1969,10,4,6,-2.9161,3.8968,-319.49
1969,10,4,12,1.5955,4.0261,-293.71
1969,10,4,18,-0.17993,0.6715,-7.8638
1969,10,5,0,-1.2187,2.5523,-121.6
1969,10,5,6,-2.2372,3.359,-228.36
1969,10,5,12,0.56017,-3.0886,163.32
1969,10,5,18,0.8385,-0.13518,1.9341
1969,10,6,0,-3.9514,-3.2179,276.24
1969,10,6,6,-7.1866,-0.12636,15.3
1969,10,6,12,-4.4912,-1.2034,94.257
1969,10,6,18,-4.1517,-1.4723,109.25
1969,10,7,0,-1.9961,-0.53485,18.619
1969,10,7,6,-3.5135,0.13812,-8.1815
1969,10,7,12,-0.49902,-0.13371,1.1637
1969,10,7,18,-0.69933,1.6119,-47.71
1969,10,8,0,-1.3987,3.2238,-190.84
1969,10,8,6,0.098399,3.6249,-221.43
1969,10,8,12,-2.8177,7.5217,-1017.7
1969,10,8,18,-1.419,4.2979,-327.69
1969,10,9,0,0.21718,6.1758,-642.88
1969,10,9,6,1.1133,11.814,-2361.4
1969,10,9,12,-0.30222,7.1162,-853.82
1969,10,9,18,0.057634,5.7732,-561.48
1969,10,10,0,-1.9181,4.1642,-321.61
1969,10,10,6,-2.4782,7.2528,-936.43
1969,10,10,12,-4.3928,2.4215,-204.61
1969,10,10,18,3.4116,5.2324,-550.57
1969,10,11,0,-2.3187,7.6554,-1031.5
1969,10,11,6,-4.8953,11.283,-2337.8
1969,10,11,12,0.53627,6.981,-823.37
1969,10,11,18,0.11878,2.5508,-109.73
1969,10,12,0,4.3281,9.7963,-1767.4
1969,10,12,6,7.6617,10.33,-2237.9
1969,10,12,12,3.5508,6.7091,-857.9
1969,10,12,18,2.8515,8.3211,-1233
1969,10,13,0,4.4673,11.273,-2302.7
1969,10,13,6,7.1423,11.27,-2533.1
1969,10,13,12,7.1423,11.27,-2533.1
1969,10,13,18,7.4038,6.3021,-1032.2
1969,10,14,0,3.432,4.1583,-377.68
1969,10,14,6,0.9369,3.4898,-212.42
1969,10,14,12,1.5751,5.1002,-458.6
1969,10,14,18,-0.08153,4.2964,-311.01
1969,10,15,0,1.3952,5.7717,-577.32
1969,10,15,6,-0.023896,10.07,-1708.1
1969,10,15,12,0.037251,6.8473,-789.81
1969,10,15,18,-0.0035134,8.9955,-1363.1
1969,10,16,0,-0.68246,9.5333,-1534.9
1969,10,16,6,-2.1015,13.831,-3259.6
1969,10,16,12,-3.8769,10.477,-1971.5
1969,10,16,18,-5.374,10.075,-1938.1
1969,10,17,0,-0.82163,8.0566,-1099.1
1969,10,17,6,-2.2983,6.5813,-772.85
1969,10,17,12,0.1968,7.2499,-885.73
1969,10,17,18,-1.5582,2.8212,-153.17
1969,10,18,0,-2.0165,0.53926,-18.961
1969,10,18,6,-1.6362,-1.8779,78.789
1969,10,18,12,4.6915,-0.5422,43.136
1969,10,18,18,2.5698,-1.5065,75.599
1969,10,19,0,-3.6731,-0.26448,16.407
1969,10,19,6,0.20031,-1.7456,51.668
1969,10,19,12,-0.41749,-4.4302,332.08
1969,10,19,18,0.60093,-5.2368,465.01
1969,10,20,0,-2.434,-3.8909,300.81
1969,10,20,6,-0.73658,-5.2354,466.27
1969,10,20,12,0.040765,-2.1482,77.753
1969,10,20,18,-1.4971,-0.40114,10.473
1969,10,21,0,-1.4563,-2.5494,126.09
1969,10,21,6,0.71971,-2.686,125.82
1969,10,21,12,0.421,-4.5653,352.59
1969,10,21,18,0.38024,-2.4171,99.629
1969,10,22,0,-2.1352,-2.0116,99.405
1969,10,22,6,0.061147,-3.2223,174.94
1969,10,22,12,-0.25795,-4.0275,273.81
1969,10,22,18,-3.931,-4.292,420.81
1969,10,23,0,-4.43,-4.4257,466.85
1969,10,23,6,-3.5915,-4.5609,446.02
1969,10,23,12,-5.7879,-3.3502,377.41
1969,10,23,18,-5.7879,-3.3502,377.41
1969,10,24,0,-5.4281,-4.6932,567.3
1969,10,24,6,-6.3073,-2.4098,274.09
1969,10,24,12,-3.931,-4.292,420.81
1969,10,24,18,-6.4669,-2.8124,334.09
1969,10,25,0,-7.3258,-1.6031,202.51
1969,10,25,6,-6.9863,-1.872,228.08
1969,10,25,12,-9.3015,-3.212,532.45
1969,10,25,18,-13.334,-2.1335,485.33
1969,10,26,0,-10.659,-2.1365,391.26
1969,10,26,6,-1.2019,10.474,-1860
1969,10,26,12,-8.0047,-1.0653,144.91
1969,10,26,18,-5.9883,-1.6045,167.57
1969,10,27,0,-5.7303,2.423,-253.94
1969,10,27,6,-0.89964,3.3575,-196.6
1969,10,27,12,0.67895,-0.53779,7.8466
1969,10,27,18,-1.4971,-0.40114,10.473
1969,10,28,0,-2.0165,0.53926,-18.961
1969,10,28,6,-5.6895,0.27478,-26.366
1969,10,28,12,-1.4563,-2.5494,126.09
1969,10,28,18,-2.1149,-3.0857,194.45
1969,10,29,0,-2.6343,-2.1453,122.77
1969,10,29,6,-0.95728,-2.4156,105.74
1969,10,29,12,-0.9369,-3.4898,212.42
1969,10,29,18,-2.0741,-5.2339,496.37
1969,10,30,0,-3.9718,-2.1438,163
1969,10,30,6,-4.3113,-1.8749,148.48
1969,10,30,12,-3.4728,-2.0101,135.87
1969,10,30,18,-2.8142,-1.4738,78.867
1969,10,31,0,-2.2948,-2.4142,135.46
1969,10,31,6,-2.6954,1.0771,-52.664
1969,10,31,12,0.24108,-3.8938,255.9
1969,10,31,18,0.87926,-2.2834,94.118
1969,11,1,0,-0.27833,-2.9534,147.59
1969,11,1,6,NaN,NaN,NaN
1969,11,1,12,-4.3724,1.3474,-103.85
1969,11,1,18,-2.8142,-1.4738,78.867
1969,11,2,0,-5.1905,0.40849,-35.827
1969,11,2,6,-2.8346,-0.39967,19.273
1969,11,2,12,-2.7158,2.1512,-125.55
1969,11,2,18,-1.3375,0.0014707,-0.033137
1969,11,3,0,-4.4708,-2.2775,192.5
1969,11,3,6,-0.5194,0.9404,-17.019
1969,11,3,12,1.3375,-0.0014707,0.033137
1969,11,3,18,1.1576,0.67003,-15.097
1969,11,4,0,0.97766,1.3415,-37.513
1969,11,4,6,0.45826,2.2819,-89.469
1969,11,4,12,-0.7401,3.7601,-242.74
1969,11,4,18,-0.38024,2.4171,-99.629
1969,11,5,0,-1.0592,2.9549,-156.25
1969,11,5,6,1.4155,4.6976,-388.24
1969,11,5,12,2.254,4.5624,-391.1
1969,11,5,18,3.4931,0.93599,-57.02
1969,11,6,0,3.3912,6.3065,-760.71
1969,11,6,6,5.5673,6.1699,-863.73
